Mod:Item:MetaData, Localized Name
ForbiddenMagic:FMResource:0, Изумрудный фрагмент
ForbiddenMagic:FMResource:1, Теневые чернила
ForbiddenMagic:FMResource:2, Самородок манастали
ForbiddenMagic:FMResource:3, Осколок заражённой крови
ForbiddenMagic:FMResource:4, Элементиевый самородок
ForbiddenMagic:Bloodwell, Инструменты кровавого писца
ForbiddenMagic:EldritchOrb, Древний шар крови
ForbiddenMagic:Boundwell, Связанная чернильница с пером
ForbiddenMagic:BloodRapier, Рапира неясыти
ForbiddenMagic:Crystalwell, Кристальная чернильница с пером
ForbiddenMagic:Primewell, Primal Scribing Tools
ForbiddenMagic:RidingCrop, Хлыст
ForbiddenMagic:SubCollar:0, Ошейник боли
ForbiddenMagic:RingNutrition, Кольцо насыщения
ForbiddenMagic:TaintFruit, Tainted Fruit
ForbiddenMagic:TaintCoal, Hexcoal
ForbiddenMagic:BlinkFocus, Wand Focus: Blink
gadomancy:ItemTransformationFocus, [WIP] Wand Focus: Transformation
gadomancy:ItemGolemCoreBreak:0, Сердце голема
gadomancy:ItemGolemCoreBreak:1, Сердце голема
gadomancy:ItemFamiliar, Ethereal Familiar (Deprecated)
gadomancy:ItemEtherealFamiliar, Ethereal Familiar
gadomancy:ItemAuraCore:0, Aura Core
gadomancy:ItemAuraCore:1, Aura Core
gadomancy:ItemAuraCore:2, Aura Core
gadomancy:ItemAuraCore:3, Aura Core
gadomancy:ItemAuraCore:4, Aura Core
gadomancy:ItemAuraCore:5, Aura Core
gadomancy:ItemAuraCore:6, Aura Core
gadomancy:ItemElement:0, Element of Darkness
gadomancy:ItemCreativeNode, item.nodePlacer.name
gadomancy:ItemFakeGolemPlacer:0, item.null.name
gadomancy:ItemFakeGolemPlacer:1, item.null.name
gadomancy:ItemFakeGolemPlacer:2, item.null.name
gadomancy:ItemFakeGolemPlacer:3, item.null.name
gadomancy:ItemFakeGolemPlacer:4, item.null.name
gadomancy:ItemFakeGolemPlacer:5, item.null.name
gadomancy:ItemFakeGolemPlacer:6, item.null.name
gadomancy:ItemFakeGolemPlacer:7, item.null.name
gadomancy:ItemFakeGolemPlacer:8, item.null.name
gadomancy:ItemFakeGolemShield:0, item.null.name
gadomancy:ItemFakeGolemShield:1, item.null.name
gadomancy:ItemFakeGolemShield:2, item.null.name
gadomancy:ItemFakeGolemShield:3, item.null.name
gadomancy:ItemFakeGolemShield:4, item.null.name
gadomancy:ItemFakeGolemShield:5, item.null.name
gadomancy:ItemFakeGolemShield:6, item.null.name
gadomancy:ItemFakeGolemShield:7, item.null.name
gadomancy:ItemFakeGolemShield:8, item.null.name
gadomancy:ItemExtendedNodeJar, Узел ауры в банке
gadomancy:ItemFakeModIcon, item.null.name
gadomancy:itemSilverwoodGolemPlacer:8, Silverwood Golem
GraviSuite:graviChestPlate, Гравитационный жилет
GraviSuite:advNanoChestPlate, Улучшенный наножилет
GraviSuite:ultimateLappack, Ультимейт лаппак
GraviSuite:advLappack, Улучшенный лаппак
GraviSuite:advJetpack, Улучшенный электро джетапак
GraviSuite:vajra, Ваджра
GraviSuite:graviTool, Гравитул
GraviSuite:advDDrill, Улучшенный алмазный бур
GraviSuite:advChainsaw, Улучшенная электропила
GraviSuite:relocator, Релокатор
GraviSuite:sonicLauncher, item.sonicLauncher.name
GraviSuite:itemSimpleItem:0, itemSuperConductorCover.name
GraviSuite:itemSimpleItem:1, itemSuperConductor.name
GraviSuite:itemSimpleItem:2, itemCoolingCore.name
GraviSuite:itemSimpleItem:3, itemGravitationEngine.name
GraviSuite:itemSimpleItem:4, itemMagnetron.name
GraviSuite:itemSimpleItem:5, itemVajraCore.name
GraviSuite:itemSimpleItem:6, itemEngineBoost.name
IC2CA:exonanohelm, Улучшенный нано-шлем
IC2CA:exonanochest, Улучшенная нано-кираса
IC2CA:exonanolegs, Улучшенные нано-поножи
IC2CA:exonanoboots, Улучшенные нано-ботинки
IC2CA:exoQuantumhelm, Улучшенный квантовый шлем
IC2CA:exoQuantumchest, Улучшенная квантовая кираса
IC2CA:exoQuantumlegs, Улучшенные квантовые поножи
IC2CA:exoQuantumboots, Улучшенные квантовые ботинки
IC2CA:exojetpack, Улучшенный электрический реактивный ранец
IC2CA:exobatpack, Улучшенный аккумуляторный ранец
IC2CA:exoadvbatpack, Улучшенный прод. аккумуляторный ранец
IC2CA:exoenergypack, Улучшенный энергетический ранец
IC2CA:exosolar, Улучшенный шлем с солнечной батареей
IC2CA:exostatic, Улучшенные электростатические ботинки
IC2CA:exojet, Jetpack
IC2CA:exocfpack, CF Backpack
IC2CA:solarnanohelm, Нановолоконный шлем с солнечной батареей
IC2CA:solarquantumhelm, Квантовый шлем с солнечной батареей
IC2CA:nanobatpack, Нано-кираса с аккумуляторным ранцем
IC2CA:nanoadvbatpack, Нано-кираса с прод. аккумуляторным ранцем
IC2CA:nanoenergypack, Нано-кираса с энергетическим ранцем
IC2CA:nanojetpack, Нано-кираса с реактивным ранцем
IC2CA:ultimatenano, Нано-кираса с энергетическим реактивным ранцем
IC2CA:quantumbatpack, Квантовая кираса с аккумуляторным ранцем
IC2CA:quantumadvpack, Квантовая кираса с прод. аккумуляторным ранцем
IC2CA:quantumenergypack, Квантовая кираса с энергетическим ранцем
IC2CA:ultimatequantum, Квантовая кираса с энергетическим реактивным ранцем
IC2CA:jetpackbatpack, Аккумуляторный реактивный ранец
IC2CA:jetpackadvpack, Продвинутый аккумуляторный реактивный ранец
IC2CA:jetpackenergypack, Энергетический реактивный ранец
IC2CA:nanostatic, Электростатические нано-ботинки
IC2CA:quantumstatic, Электростатические квантовые ботинки
IC2CA:exomodule, Модуль улучшения
IC2CA:jetbooster, Турбина
IC2CA:flightmodule, Модуль "Полётная турбина"
IC2CA:solarmodule, Модуль "Солнечная батарея"
IC2CA:staticmodule, Модуль "Статическое производство"
IC2CA:cloakingModule, Модуль "Маскировщик"
IC2CA:overchargemodule, Модуль "Разрядник"
IC2CA:cellmodule, Cell Module
IC2CA:energyMk2, Улучшение "Энергохранитель" Mk2
IC2CA:energyMk3, Улучшение "Энергохранитель" Mk3
IC2CA:assemblydrill, Дрель
IC2CA:assemblydrillbit, Сверло
IC2CA:nanoBow, Нано-лук
IC2CA:speedUpgrade, Улучшение "Ускоритель сборщика"
IC2CA:opAssemblerUpgrade, Улучшение для творческого режима
IronChest:ironGoldUpgrade, Улучшение из железного в золотой сундук
IronChest:goldDiamondUpgrade, Улучшение из золотого в алмазный сундук
IronChest:copperSilverUpgrade, Улучшение из медного в серебряный сундук
IronChest:silverGoldUpgrade, Улучшение из серебряного в золотой сундук
IronChest:copperIronUpgrade, Улучшение из медного в железный сундук
IronChest:diamondCrystalUpgrade, Улучшение из алмазного в кристальный сундук
IronChest:woodIronUpgrade, Улучшение из деревянного в железный сундук
IronChest:woodCopperUpgrade, Улучшение из деревянного в медный сундук
IronChest:diamondObsidianUpgrade, Улучшение из алмазного в обсидиановый сундук
netherlicious:crimsonSign, Багряная табличка
netherlicious:warpedSign, Искажённая табличка
netherlicious:foxfireSign, Биолюминисцентная табличка
netherlicious:door_crimson, item.door_crimson.name
netherlicious:door_warped, item.door_warped.name
netherlicious:door_foxfire, item.door_foxfire.name
netherlicious:SpectralBucket, Ведро спектральной росы
netherlicious:FungalTreat, Грибное лакомство
netherlicious:FlintAndSteelSoul, Огниво душ
netherlicious:FlintAndSteelFoxfire, Биолюминисцентное огниво
netherlicious:FlintAndSteelShadow, Огниво бездны
netherlicious:NetherSpawnEgg:0, Призвать существо - Лавомерка
netherlicious:NetherSpawnEgg:1, Призвать существо - Боров
netherlicious:NetherSpawnEgg:2, Призвать существо - Зомборов
netherlicious:NetherSpawnEgg:3, Призвать существо - Blaze Knight
netherlicious:NetherSpawnEgg:4, Призвать существо - Багряная спора
netherlicious:NetherSpawnEgg:5, Призвать существо - Искажённая спора
netherlicious:NetherSpawnEgg:6, Призвать существо - Биолюминесцентная спора
netherlicious:NetherSpawnEgg:7, Призвать существо - Всполох
netherlicious:NetherSpawnEgg:8, Призвать существо - Ожог
netherlicious:NetherSpawnEgg:9, Призвать существо - Золовик
netherlicious:NetherSpawnEgg:10, Призвать существо - Саргассо
netherlicious:NetherSpawnEgg:11, Призвать существо - Душевный Всполох
netherlicious:NetherSpawnEgg:12, Призвать существо - Биолюминесцентный Всполох
netherlicious:NetherSpawnEgg:13, Призвать существо - Всполох Бездны
netherlicious:NetherSpawnEgg:14, Призвать существо - Багряный споровый скат
netherlicious:NetherSpawnEgg:15, Призвать существо - Искажённый споровый скат
netherlicious:NetherSpawnEgg:16, Призвать существо - Биолюминисцентный споровый скат
netherlicious:NetherSpawnEgg:17, Призвать существо - Свинарь
netherlicious:NetherSpawnEgg:18, Призвать существо - Свинарозомби
netherlicious:dye:0, Чёрный краситель
netherlicious:dye:1, Синий краситель
netherlicious:dye:2, Белый краситель
netherlicious:GloomstoneDust, Пыль уныния
netherlicious:Nugget:0, Железный самородок
netherlicious:Nugget:1, Самородок эфриния
netherlicious:Ingot:0, Слиток эфриния
netherlicious:VoidQuartzItem, Пустотный кварц
netherlicious:FoxfirePowder:0, Биолюминесцентный порошок
netherlicious:Materials:0, Обломки щита
netherlicious:Materials:1, Споровая мембрана
netherlicious:CrystalShard:0, Белый кристаллический лепесток
netherlicious:CrystalShard:1, Синий кристаллический лепесток
netherlicious:CrystalShard:2, Зелёный кристаллический лепесток
netherlicious:CrystalShard:3, Жёлтый кристаллический лепесток
netherlicious:CrystalShard:4, Пурпурный кристаллический лепесток
netherlicious:Pigstep, Пластинка
netherlicious:Rubedo, Пластинка
netherlicious:SoBelow, Пластинка
netherlicious:Chrisopoeia, Пластинка
netherlicious:InfiniteAmethyst, Music Disc
netherlicious:AbyssalOatItem, Овёс Бездны
