Mod:Item:MetaData, Localized Name
appliedenergistics2:facade:0, Кабельный фасад - Нефтяной песок
appliedenergistics2:facade:0, Кабельный фасад - Нефтяной сланец
appliedenergistics2:facade:0, Кабельный фасад - Руда дестабилизированного красного камня
appliedenergistics2:facade:0, Кабельный фасад - Заряженный адский камень нижнего мира
appliedenergistics2:facade:0, Кабельный фасад - Резонирующий эндерняк
appliedenergistics2:facade:0, Кабельный фасад - Нефтяной песок
appliedenergistics2:facade:0, Кабельный фасад - Медный блок
appliedenergistics2:facade:0, Кабельный фасад - Оловянный блок
appliedenergistics2:facade:0, Кабельный фасад - Серебряный блок
appliedenergistics2:facade:0, Кабельный фасад - Свинцовый блок
appliedenergistics2:facade:0, Кабельный фасад - Алюминиевый блок
appliedenergistics2:facade:0, Кабельный фасад - Никелевый блок
appliedenergistics2:facade:0, Кабельный фасад - Платиновый блок
appliedenergistics2:facade:0, Кабельный фасад - Иридиевый блок
appliedenergistics2:facade:0, Кабельный фасад - Мифриловый блок
appliedenergistics2:facade:0, Кабельный фасад - Стальные блок
appliedenergistics2:facade:0, Кабельный фасад - Электрумовый блок
appliedenergistics2:facade:0, Кабельный фасад - Инваровый блок
appliedenergistics2:facade:0, Кабельный фасад - Бронзовый блок
appliedenergistics2:facade:0, Кабельный фасад - Константановый блок
appliedenergistics2:facade:0, Кабельный фасад - Синаловый блок
appliedenergistics2:facade:0, Кабельный фасад - Ламиумовый блок
appliedenergistics2:facade:0, Кабельный фасад - Блок эндериума
appliedenergistics2:facade:0, Кабельный фасад - Угольный блок
appliedenergistics2:facade:0, Кабельный фасад - Блок коксового угля
appliedenergistics2:facade:0, Кабельный фасад - Чёрная минеральная шерсть
appliedenergistics2:facade:0, Кабельный фасад - Красная минеральная шерсть
appliedenergistics2:facade:0, Кабельный фасад - Зелёная минеральная шерсть
appliedenergistics2:facade:0, Кабельный фасад - Коричневая минеральная шерсть
appliedenergistics2:facade:0, Кабельный фасад - Синяя минеральная шерсть
appliedenergistics2:facade:0, Кабельный фасад - Пурпурная минеральная шерсть
appliedenergistics2:facade:0, Кабельный фасад - Голубая минеральная шерсть
appliedenergistics2:facade:0, Кабельный фасад - Светло-серая минеральная шерсть
appliedenergistics2:facade:0, Кабельный фасад - Серая минеральная шерсть
appliedenergistics2:facade:0, Кабельный фасад - Розовая минеральная шерсть
appliedenergistics2:facade:0, Кабельный фасад - Лаймовая минеральная шерсть
